t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w
0.441872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.264347,0.369210,-0.004649,-0.02195876,-0.00613712,0.89721810,0.44099868,-0.318760,0.385690,0.023256,-0.02509029,0.01611506,0.89391926,0.44723500,-0.337672,0.407169,0.012236,-0.01126598,0.01681452,0.88953835,0.45641195,,,,,,,,,,,,,,,,,,,,,
0.450209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267310,0.367400,-0.008606,-0.02991085,0.00324630,0.89529250,0.44446163,0.114102,0.303854,0.379705,0.68914443,0.21512014,0.62415160,0.29872741,-0.340301,0.406155,0.016348,-0.02042507,0.02518781,0.88905531,0.45664981,,,,,,,,,,,,,,,,,,,,,
0.458546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258271,0.372107,-0.009826,-0.02667174,0.00809379,0.89115572,0.45284059,-0.301753,0.388475,0.002717,-0.03991670,0.00061133,0.89050645,0.45321578,-0.340997,0.406454,0.017449,-0.02201441,0.00747843,0.88909174,0.45713819,,,,,,,,,,,,,,,,,,,,,
0.466884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255703,0.383431,-0.002641,-0.02493220,-0.00845198,0.88456752,0.46566861,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.334123,0.407364,-0.002787,-0.37654710,-0.44724922,0.73113758,0.35159386,,,,,,,,,,,,,,,,,,,,,
0.475221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257336,0.376765,-0.010378,-0.02633128,0.00642231,0.89107851,0.45303920,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.334123,0.407364,-0.002787,-0.37654710,-0.44724922,0.73113758,0.35159386,,,,,,,,,,,,,,,,,,,,,
0.483558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258601,0.371910,-0.009493,-0.02656191,0.00785428,0.89120196,0.45276025,-0.299860,0.388571,-0.001000,-0.39611176,-0.44547268,0.72464336,0.34574783,-0.341464,0.403485,0.003533,-0.03225354,0.00461440,0.89378776,0.44730510,,,,,,,,,,,,,,,,,,,,,
0.491895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091714,0.296559,0.341920,0.68460505,0.17989062,0.63258822,0.31430469,-0.315770,0.386912,0.018375,-0.38808894,-0.45568624,0.72259977,0.34581296,-0.344782,0.402086,0.008257,-0.36820997,-0.45590271,0.73130423,0.34895309,,,,,,,,,,,,,,,,,,,,,
0.500232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092698,0.295841,0.342555,0.69153352,0.18218090,0.62369283,0.31559270,-0.306854,0.390133,0.006255,-0.04944789,-0.00053641,0.88942642,0.45439550,-0.349219,0.407022,0.015587,-0.37144951,-0.45636845,0.72787272,0.35207159,,,,,,,,,,,,,,,,,,,,,
0.508570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091452,0.301487,0.342471,0.68532058,0.19884884,0.62837514,0.30974106,-0.312198,0.389903,0.017128,-0.02918683,0.03005733,0.88756139,0.45878040,-0.342627,0.405243,0.009545,-0.03081197,0.01838605,0.88943416,0.45565278,,,,,,,,,,,,,,,,,,,,,
0.516907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088622,0.303343,0.340526,0.67908161,0.19062232,0.63505794,0.31498048,-0.305611,0.391929,0.008131,-0.03605278,0.02225605,0.88604375,0.46166149,-0.338504,0.413402,0.014644,-0.37309322,-0.44887279,0.72749081,0.36065467,,,,,,,,,,,,,,,,,,,,,
0.525244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260324,0.372181,-0.006255,-0.02832252,-0.00037127,0.89130227,0.45252399,-0.307406,0.391370,0.010503,-0.03642385,0.03113714,0.88612449,0.46096330,-0.336749,0.408310,0.010725,-0.37118839,-0.45576953,0.72594108,0.35707542,,,,,,,,,,,,,,,,,,,,,
0.533581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256944,0.371904,-0.013154,-0.02465775,0.01648182,0.89100289,0.45302781,-0.300281,0.388485,-0.000249,-0.03781903,0.00906114,0.89048930,0.45333918,0.121374,0.314862,0.402115,0.70504813,0.21422651,0.60715596,0.29728063,,,,,,,,,,,,,,,,,,,,,
0.541918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085546,0.301829,0.333391,0.27883854,-0.14808747,0.72221424,0.61540699,-0.312678,0.388404,0.013586,-0.38956038,-0.44769015,0.72638225,0.34667716,0.116930,0.317443,0.399900,0.33599124,-0.13675487,0.69797523,0.61744519,,,,,,,,,,,,,,,,,,,,,
0.550256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269962,0.377798,0.012423,-0.41182934,-0.42775473,0.72115009,0.35688238,-0.309393,0.383533,0.008239,-0.04027845,0.01067751,0.89348524,0.44715518,-0.333964,0.402094,-0.004389,-0.38319554,-0.44442904,0.73044432,0.34942109,,,,,,,,,,,,,,,,,,,,,
0.558593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269962,0.377798,0.012423,-0.41182934,-0.42775473,0.72115009,0.35688238,-0.303636,0.387386,0.004011,-0.38758698,-0.45321339,0.72748560,0.33932088,-0.329496,0.409498,-0.009803,-0.03700829,0.00191587,0.88943941,0.45554830,,,,,,,,,,,,,,,,,,,,,
0.566930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256693,0.378240,-0.004034,-0.41869742,-0.41856168,0.72019605,0.36168527,-0.302685,0.393197,0.003263,-0.39735010,-0.43915808,0.72616886,0.34918744,-0.331422,0.409623,-0.006673,-0.03888851,-0.00648258,0.88943554,0.45535709,,,,,,,,,,,,,,,,,,,,,
0.575267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254760,0.374468,-0.007551,-0.41704125,-0.42559429,0.71857090,0.35861115,-0.302685,0.393197,0.003263,-0.39735010,-0.43915808,0.72616886,0.34918744,-0.333756,0.409690,0.006013,-0.03050908,0.00102135,0.88962648,0.45566751,,,,,,,,,,,,,,,,,,,,,
0.583604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248979,0.376302,-0.015104,-0.02494069,-0.01059227,0.89165357,0.45190671,-0.306019,0.392964,0.017089,-0.38988281,-0.44790188,0.72252781,0.35401816,-0.333756,0.409690,0.006013,-0.03050908,0.00102135,0.88962648,0.45566751,,,,,,,,,,,,,,,,,,,,,
0.591942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251581,0.375428,-0.011657,-0.40093331,-0.43399693,0.72584618,0.35220230,-0.305801,0.386921,0.006589,-0.39460469,-0.46008212,0.71943733,0.33914822,-0.329289,0.404854,-0.010411,-0.03929434,-0.01259985,0.89175994,0.45062335,,,,,,,,,,,,,,,,,,,,,
0.600279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.266967,0.373694,0.006312,-0.01962942,0.00566874,0.89400245,0.44759599,-0.299835,0.388381,-0.002436,-0.38640862,-0.43877330,0.73412493,0.34529256,-0.347498,0.402556,0.021418,-0.36283924,-0.46457541,0.72593288,0.35431459,,,,,,,,,,,,,,,,,,,,,
0.608616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269452,0.378191,0.011538,-0.01980837,-0.00624481,0.89158700,0.45237291,0.096904,0.311130,0.364982,0.68808635,0.20093912,0.62463533,0.30982472,-0.345469,0.402351,0.008213,-0.36798712,-0.45586939,0.73140041,0.34903012,,,,,,,,,,,,,,,,,,,,,
0.616953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.247718,0.376068,-0.024863,-0.40820117,-0.41733072,0.72831174,0.35884383,-0.300290,0.389605,-0.000125,-0.05011358,-0.00729270,0.89145698,0.45026648,-0.334922,0.407910,-0.002725,-0.37624338,-0.44729925,0.73123676,0.35164912,,,,,,,,,,,,,,,,,,,,,
0.625290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250086,0.376305,-0.013980,-0.03479451,-0.01141707,0.89073915,0.45303725,-0.300290,0.389605,-0.000125,-0.05011358,-0.00729270,0.89145698,0.45026648,-0.334922,0.407910,-0.002725,-0.37624338,-0.44729925,0.73123676,0.35164912,,,,,,,,,,,,,,,,,,,,,
0.633628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255746,0.374342,-0.006255,-0.02655327,-0.01167106,0.89218951,0.45072896,-0.298375,0.389654,-0.003622,-0.04831497,0.00137917,0.89146801,0.45049811,-0.338037,0.406670,0.001988,-0.02962581,0.01969097,0.89132542,0.45196634,,,,,,,,,,,,,,,,,,,,,
0.641965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255746,0.374342,-0.006255,-0.02655327,-0.01167106,0.89218951,0.45072896,-0.300743,0.394771,0.009627,-0.03895751,0.00556923,0.88913753,0.45594490,-0.336037,0.401748,-0.001782,-0.03018883,0.01369041,0.89374890,0.44734116,,,,,,,,,,,,,,,,,,,,,
0.650302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255746,0.374342,-0.006255,-0.02655327,-0.01167106,0.89218951,0.45072896,-0.298375,0.389654,-0.003622,-0.04831497,0.00137917,0.89146801,0.45049811,-0.332908,0.403068,-0.006463,-0.37428411,-0.45405177,0.72972827,0.34820260,,,,,,,,,,,,,,,,,,,,,
0.658639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083046,0.303669,0.332177,0.28919417,-0.14309830,0.72467781,0.60887739,-0.304157,0.393744,0.014392,-0.03785934,0.01340372,0.88706533,0.45989359,0.114334,0.312271,0.407216,0.69829890,0.21403675,0.61711184,0.29281374,,,,,,,,,,,,,,,,,,,,,
0.666976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.268959,0.372960,0.001221,-0.40836546,-0.43357317,0.72419864,0.34754607,-0.291972,0.387772,-0.009411,-0.04246946,0.01710084,0.88662561,0.46021618,-0.339650,0.401125,0.012576,-0.37531629,-0.46020130,0.72507554,0.34873759,,,,,,,,,,,,,,,,,,,,,
0.675314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075438,0.311110,0.327157,0.67906220,0.19343334,0.63268223,0.31807432,-0.303014,0.388090,0.002840,-0.02769459,0.01661383,0.88940028,0.45598699,-0.339285,0.407906,0.013529,-0.02909654,0.01776584,0.88798673,0.45860369,,,,,,,,,,,,,,,,,,,,,
0.683651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075438,0.311110,0.327157,0.67906220,0.19343334,0.63268223,0.31807432,-0.301069,0.389029,-0.000200,-0.03747462,0.00913562,0.89057032,0.45320713,-0.331280,0.404530,0.000405,-0.02796868,0.00265138,0.88952386,0.45602416,,,,,,,,,,,,,,,,,,,,,
0.691988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075981,0.308404,0.327616,0.67852143,0.18350053,0.63361766,0.32321027,-0.301069,0.389029,-0.000200,-0.03747462,0.00913562,0.89057032,0.45320713,-0.330975,0.399714,-0.000380,-0.03040602,-0.01228554,0.89193390,0.45097501,,,,,,,,,,,,,,,,,,,,,
0.700325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267540,0.374244,0.007667,-0.40249724,-0.42741516,0.72547539,0.35916252,-0.302050,0.388720,0.000910,-0.04708936,0.00924771,0.88944288,0.45452001,-0.342139,0.406161,0.007483,-0.38475585,-0.45274089,0.72340517,0.35167255,,,,,,,,,,,,,,,,,,,,,
0.708662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255560,0.373741,-0.014466,-0.41519536,-0.42414725,0.72346579,0.35257505,-0.302050,0.388720,0.000910,-0.04708936,0.00924771,0.88944288,0.45452001,-0.339916,0.406334,0.003960,-0.38354153,-0.44546498,0.72842684,0.35192496,,,,,,,,,,,,,,,,,,,,,
0.717000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256136,0.374460,-0.006318,-0.40874833,-0.42525417,0.72369300,0.35826266,-0.304337,0.393876,0.014231,-0.03770135,0.01347280,0.88708095,0.45987442,-0.333198,0.403065,-0.006228,-0.03624200,0.01313698,0.89009395,0.45414391,,,,,,,,,,,,,,,,,,,,,
0.725337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256136,0.374460,-0.006318,-0.40874833,-0.42525417,0.72369300,0.35826266,-0.302050,0.388720,0.000910,-0.04708936,0.00924771,0.88944288,0.45452001,-0.331043,0.403929,-0.009192,-0.04694546,0.00524246,0.89104693,0.45144657,,,,,,,,,,,,,,,,,,,,,
0.733674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083066,0.303846,0.332580,0.28934483,-0.14315720,0.72457830,0.60891040,-0.300818,0.389116,-0.000769,-0.39578915,-0.44554745,0.72475253,0.34579213,-0.332925,0.403936,-0.006159,-0.04878424,-0.00323656,0.89104784,0.45126862,,,,,,,,,,,,,,,,,,,,,
0.742011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255764,0.373742,-0.014644,-0.41511922,-0.42408360,0.72352078,0.35262844,-0.302790,0.388937,0.002686,-0.39690548,-0.45286402,0.71964367,0.34567790,-0.337722,0.408586,0.010924,-0.02877753,0.00879590,0.88772834,0.45938315,,,,,,,,,,,,,,,,,,,,,
0.750349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085024,0.302581,0.333920,0.28800075,-0.15223792,0.72237926,0.60995687,-0.301148,0.389037,-0.000427,-0.39549415,-0.44583687,0.72469335,0.34588063,-0.322683,0.408994,-0.008041,-0.03310422,0.01845471,0.88563919,0.46282477,,,,,,,,,,,,,,,,,,,,,
0.758686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082817,0.306927,0.332243,0.29273490,-0.13532303,0.72922706,0.60350796,-0.298577,0.385000,-0.005059,-0.39405621,-0.45197398,0.72327421,0.34251080,-0.318621,0.404162,-0.023494,-0.05246701,0.00595564,0.88921619,0.45442965,,,,,,,,,,,,,,,,,,,,,
0.767023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085114,0.305484,0.333521,0.68528880,0.19732855,0.62952155,0.30845312,-0.301724,0.388927,0.000042,-0.04722091,0.00969052,0.88934270,0.45469313,-0.333373,0.403194,-0.006405,-0.03609638,0.01321818,0.89010560,0.45413033,,,,,,,,,,,,,,,,,,,,,
0.775360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260216,0.375713,-0.012531,-0.03531226,-0.00162562,0.89264695,0.44936824,-0.290252,0.388865,-0.012715,-0.05246122,0.00975929,0.88769326,0.45733277,-0.338065,0.401488,0.000285,-0.02869303,0.01231762,0.89154093,0.45186254,,,,,,,,,,,,,,,,,,,,,
0.783697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262059,0.377298,0.002576,-0.01700158,0.01237810,0.88872161,0.45796466,-0.304394,0.388355,0.003730,-0.03699068,0.01693086,0.88838119,0.45730067,-0.333530,0.403334,-0.006275,-0.03608995,0.01314754,0.89013262,0.45407992,,,,,,,,,,,,,,,,,,,,,
0.792035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258935,0.378206,-0.001746,-0.01721979,0.00488543,0.89092955,0.45378866,-0.304798,0.394301,0.014302,-0.03754998,0.01341989,0.88714348,0.45976772,-0.328189,0.404359,-0.014551,-0.03561949,0.01418435,0.89193393,0.45053737,,,,,,,,,,,,,,,,,,,,,
0.800372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086260,0.301933,0.334704,0.69130330,0.18986371,0.62196256,0.31498269,-0.304776,0.388112,0.004044,-0.39407901,-0.45358376,0.72109842,0.34493561,-0.330431,0.411078,-0.000636,-0.03893392,0.00184976,0.89057003,0.45317299,,,,,,,,,,,,,,,,,,,,,
0.808709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258725,0.377677,-0.003280,-0.01410489,0.01196925,0.88834856,0.45879692,-0.311365,0.385783,0.013280,-0.02953191,0.02445590,0.89005990,0.45422809,-0.333626,0.403337,-0.006482,-0.37404154,-0.45403452,0.72982684,0.34827916,,,,,,,,,,,,,,,,,,,,,
0.817046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071565,0.305211,0.327074,0.68318114,0.18284606,0.63201210,0.31684626,-0.305128,0.388502,0.005028,-0.39668414,-0.45946000,0.71837431,0.33981841,-0.322685,0.403850,-0.017749,-0.38164996,-0.45890148,0.72335159,0.34715301,,,,,,,,,,,,,,,,,,,,,
0.825383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081354,0.304967,0.331708,0.68539690,0.17869845,0.63111226,0.31622029,-0.294692,0.392405,-0.001068,-0.04759365,0.00055645,0.88986267,0.45373888,-0.333626,0.403337,-0.006482,-0.37404154,-0.45403452,0.72982684,0.34827916,,,,,,,,,,,,,,,,,,,,,
0.833721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257041,0.374388,-0.005254,-0.01794279,-0.00119218,0.89324212,0.44921614,-0.300438,0.401440,0.010239,-0.04807271,0.00415807,0.88524635,0.46261283,-0.333687,0.404022,-0.005842,-0.03794091,-0.00442854,0.88987838,0.45459581,,,,,,,,,,,,,,,,,,,,,
0.842058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260184,0.373404,-0.000961,-0.01773455,0.00629879,0.89109466,0.45342707,-0.301329,0.389182,-0.000577,-0.04765825,0.01053879,0.89184617,0.44969771,-0.337602,0.414292,0.011163,-0.02633009,0.02381958,0.88501882,0.46419936,,,,,,,,,,,,,,,,,,,,,
0.850395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092385,0.298167,0.338738,0.28052596,-0.15105618,0.72538644,0.61016533,-0.301502,0.389313,-0.000450,-0.39531859,-0.44586961,0.72475243,0.34591533,-0.317639,0.404899,-0.025281,-0.04317453,0.00621307,0.89028084,0.45331818,,,,,,,,,,,,,,,,,,,,,
0.858732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267315,0.376287,0.010580,-0.41858754,-0.43149457,0.71574832,0.35538886,-0.301502,0.389313,-0.000450,-0.39531859,-0.44586961,0.72475243,0.34591533,-0.317639,0.404899,-0.025281,-0.04317453,0.00621307,0.89028084,0.45331818,,,,,,,,,,,,,,,,,,,,,
0.867069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258375,0.378431,-0.002764,-0.02572200,-0.00533260,0.88993806,0.45532427,-0.301375,0.389396,-0.000963,-0.39553833,-0.44551872,0.72486359,0.34588332,-0.333661,0.403339,-0.006446,-0.37402124,-0.45404897,0.72982863,0.34827837,,,,,,,,,,,,,,,,,,,,,
0.875407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265177,0.371773,0.005629,-0.02020696,0.00675238,0.89399211,0.44757590,-0.300107,0.395854,0.007610,-0.04561981,0.01471395,0.88549954,0.46216112,-0.348227,0.408814,0.022205,-0.36306368,-0.44989021,0.73296386,0.35853527,,,,,,,,,,,,,,,,,,,,,
0.883744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090606,0.299262,0.332038,0.69517502,0.19833062,0.62318024,0.29840082,-0.281846,0.396438,-0.023673,-0.38842673,-0.42339853,0.73768657,0.35450937,-0.321782,0.409721,-0.009573,-0.03263909,0.00870219,0.88557015,0.46327580,,,,,,,,,,,,,,,,,,,,,
0.892081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085672,0.303652,0.329641,0.69024227,0.19322042,0.62429383,0.31062628,-0.294565,0.391628,-0.009740,-0.04529486,0.00083930,0.88872759,0.45619178,-0.321401,0.410116,-0.010338,-0.04351263,0.01030596,0.88683758,0.45991255,,,,,,,,,,,,,,,,,,,,,
0.900418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091426,0.298787,0.338130,0.69704176,0.18540650,0.62023643,0.30832448,-0.296053,0.390332,-0.008725,-0.04260191,0.01741445,0.88648300,0.46046683,-0.320545,0.403759,-0.021342,-0.04533094,-0.00285039,0.89283775,0.44808229,,,,,,,,,,,,,,,,,,,,,
0.908755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079445,0.307344,0.325510,0.69073214,0.19761369,0.62038405,0.31458158,-0.294565,0.391628,-0.009740,-0.04529486,0.00083930,0.88872759,0.45619178,-0.325607,0.401877,-0.014161,-0.04432342,0.01419702,0.89107730,0.45145889,,,,,,,,,,,,,,,,,,,,,
0.917093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068991,0.313755,0.319108,0.67818976,0.19119313,0.63201779,0.32257922,-0.302934,0.388893,0.001162,-0.38726590,-0.44601497,0.72933106,0.34521293,-0.323495,0.404632,-0.007915,-0.37510855,-0.46046170,0.72302930,0.35284165,,,,,,,,,,,,,,,,,,,,,
0.925430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248518,0.377735,-0.013878,-0.03212924,0.00466400,0.88853381,0.45766104,-0.294448,0.391645,-0.010131,-0.05609670,0.00232889,0.88986155,0.45276280,-0.323789,0.410066,-0.006376,-0.03460612,0.00041754,0.88559638,0.46316443,,,,,,,,,,,,,,,,,,,,,
