t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
1.008802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.306099,0.387640,0.005911,-0.04311882,0.01317994,0.89035458,0.45302955,-0.321145,0.403623,-0.020592,-0.03945281,0.01047661,0.89109716,0.45197296,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,93.302,0.483756,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.017139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.304515,0.388130,0.003801,-0.04482980,0.01103468,0.88996502,0.45368579,-0.322846,0.402982,-0.018301,-0.03752688,0.01256444,0.89152074,0.45124788,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,92.856,0.483830,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.025476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302932,0.388621,0.001692,-0.04654038,0.00888937,0.88956824,0.45433834,-0.324548,0.402342,-0.016009,-0.03560066,0.01465213,0.89193648,0.45051884,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,47.462,0.483850,1,1.000,accepted,1.305,0.010731,1,1.000,accepted,1.358,0.011701,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.033814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.300572,0.388292,-0.000471,-0.17487212,-0.15220224,0.87042612,0.43429552,-0.327622,0.403504,-0.010117,-0.03290546,0.01182726,0.89179156,0.45109329,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,48.346,0.493426,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.042151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.298213,0.387964,-0.002633,-0.29565154,-0.30672059,0.81369231,0.39549648,-0.330697,0.404666,-0.004225,-0.03020962,0.00900208,0.89163273,0.45166073,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,94.562,0.484934,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.050488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263848,0.376229,0.003770,-0.41560194,-0.41741529,0.72582830,0.35526439,-0.295853,0.387635,-0.004796,-0.40366245,-0.44799239,0.72181703,0.33961687,-0.333771,0.405827,0.001667,-0.02751326,0.00617671,0.89145999,0.45222114,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.628,0.015872,1,1.000,voted,71.571,0.009653,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.058825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260417,0.382618,0.000925,-0.02535250,0.00103477,0.88753892,0.46003352,-0.299909,0.390562,0.006164,-0.03952861,-0.00026721,0.89139581,0.45149854,-0.336846,0.406989,0.007559,-0.02481652,0.00335129,0.89127335,0.45277448,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.282,0.007790,1,1.000,voted,71.252,0.012047,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.067162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.261294,0.377917,0.001706,-0.02244692,-0.00049491,0.88935905,0.45665783,-0.303198,0.389307,0.010783,-0.03843623,0.00762823,0.88936429,0.45551688,-0.339920,0.408151,0.013451,-0.02211952,0.00052595,0.89107281,0.45332074,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,1.049,0.005808,1,1.000,accepted,2.263,0.033733,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.075500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262170,0.373216,0.002487,-0.01954076,-0.00202457,0.89115650,0.45327050,-0.305062,0.388015,0.004441,-0.03692082,0.01699194,0.88832537,0.45741246,-0.338519,0.405021,0.006024,-0.02622079,0.00732733,0.89238772,0.45044749,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.157,0.009691,1,1.000,accepted,1.115,0.006735,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.083837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262678,0.371672,-0.005669,-0.01888799,0.00076162,0.89462336,0.44642100,-0.302304,0.388899,0.000500,-0.22332342,-0.22064319,0.85069473,0.42161796,-0.337118,0.401891,-0.001403,-0.03032014,0.01412818,0.89363742,0.44754133,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.939,0.008316,1,1.000,interpolated,,,1,1.000,accepted,1.959,0.016361,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.092174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263929,0.372030,0.003637,-0.41553079,-0.43123700,0.71921512,0.35227606,-0.299545,0.389782,-0.003440,-0.38875290,-0.43755690,0.73317220,0.34622776,-0.338063,0.404596,0.003031,-0.02788927,0.01677505,0.89237720,0.45011523,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,72.157,0.009397,1,1.000,voted,70.512,0.009781,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.100511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256787,0.374197,-0.006004,-0.40863576,-0.42516817,0.72378209,0.35831318,-0.303837,0.394021,0.012914,-0.39080899,-0.44008148,0.72631921,0.35504512,-0.339009,0.407301,0.007465,-0.02545770,0.01942167,0.89109807,0.45267972,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.364,0.012192,1,1.000,accepted,1.333,0.017431,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.108848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260331,0.375254,-0.001155,-0.40811304,-0.42551881,0.72395247,0.35814843,-0.303906,0.394029,0.012971,-0.39068358,-0.44012917,0.72637068,0.35501872,-0.339954,0.410007,0.011899,-0.02302560,0.02206788,0.88980011,0.45523465,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.117186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263875,0.376310,0.003693,-0.40759014,-0.42586927,0.72412253,0.35798353,-0.303975,0.394037,0.013028,-0.39055817,-0.44017685,0.72642213,0.35499232,-0.340900,0.412712,0.016333,-0.02059311,0.02471352,0.88848341,0.45777986,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,0.033,0.000180,1,1.000,accepted,2.107,0.021118,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.125523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267419,0.377367,0.008542,-0.40706706,-0.42621953,0.72429226,0.35781846,-0.307937,0.391350,0.012035,-0.38923362,-0.44034894,0.72898081,0.35096579,-0.342924,0.407751,0.011389,-0.02559980,0.01437370,0.89000753,0.45499961,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.133860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.270963,0.378424,0.013390,-0.40654379,-0.42656960,0.72446166,0.35765323,-0.311898,0.388663,0.011041,-0.38789951,-0.44051021,0.73152159,0.34693065,-0.344949,0.402790,0.006445,-0.03060286,0.00403183,0.89140524,0.45215474,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.308,0.024392,1,1.000,accepted,1.135,0.009778,1,1.000,accepted,2.731,0.014581,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.142197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271178,0.377720,0.013083,-0.01142358,0.00473598,0.89236854,0.45113797,-0.315765,0.387793,0.016913,-0.03249565,0.01817490,0.89232493,0.44985545,-0.342035,0.402085,0.004213,-0.03140842,0.00497111,0.89256388,0.44979830,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,71.718,0.000798,1,1.000,voted,71.137,0.007085,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.150534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262758,0.375910,0.000468,-0.02892715,-0.01163012,0.89227378,0.45041699,-0.311675,0.387861,0.012095,-0.03447624,0.01853121,0.89168410,0.45096280,-0.339122,0.401381,0.001980,-0.03221372,0.00591034,0.89371501,0.44743807,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.747,0.015275,1,1.000,interpolated,,,1,1.000,accepted,0.665,0.007475,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.158872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.261705,0.376219,-0.001003,-0.02907629,-0.01440309,0.89295844,0.44896808,-0.307585,0.387928,0.007278,-0.03645664,0.01888741,0.89103820,0.45206759,-0.336987,0.405011,-0.000463,-0.03568823,0.00472342,0.89166520,0.45126180,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.167209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.260652,0.376527,-0.002474,-0.02922514,-0.01717595,0.89363393,0.44751455,-0.303495,0.387996,0.002460,-0.03843683,0.01924351,0.89038724,0.45316980,-0.334853,0.408642,-0.002906,-0.03916159,0.00353635,0.88958659,0.45507095,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,0.820,0.018960,1,1.000,accepted,1.303,0.009738,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.175546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259599,0.376836,-0.003945,-0.02937368,-0.01994860,0.89430023,0.44605643,-0.302684,0.388116,0.001574,-0.03814825,0.01460604,0.89034034,0.45345943,-0.339177,0.401112,0.002050,-0.03227088,0.00605964,0.89366074,0.44754033,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.102,0.005506,1,1.000,interpolated,,,1,1.000,accepted,1.292,0.009998,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.183883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255667,0.379261,-0.004841,-0.02708511,-0.00299521,0.88951919,0.45608446,-0.301873,0.388237,0.000689,-0.03785885,0.00996826,0.89027414,0.45373924,-0.340544,0.399750,0.003745,-0.02908232,0.02190377,0.89147842,0.45159790,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.337,0.004706,1,1.000,accepted,1.067,0.002414,1,1.000,accepted,1.926,0.002568,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.192220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255667,0.379261,-0.004841,-0.02708511,-0.00299521,0.88951919,0.45608446,-0.301873,0.388237,0.000689,-0.03785885,0.00996826,0.89027414,0.45373924,-0.328378,0.398881,-0.013949,-0.03822404,0.00039197,0.89409650,0.44624009,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.000,0.000000,1,1.000,accepted,0.000,0.000000,1,1.000,accepted,2.764,0.021491,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.200558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.271052,0.377449,0.013351,-0.01166434,0.00485746,0.89228908,0.45128765,-0.307407,0.392767,0.018776,-0.03128675,0.01518739,0.88797327,0.45857818,-0.332669,0.403447,-0.006882,-0.03981608,-0.00199986,0.89179903,0.45067191,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.082,0.023894,1,1.000,accepted,1.141,0.019450,1,1.000,accepted,0.660,0.009445,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.208895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259197,0.372124,-0.010246,-0.42876259,-0.43937124,0.70936246,0.34629533,-0.306902,0.387095,0.007765,-0.38939078,-0.45964450,0.72263967,0.33895967,-0.335199,0.409003,0.007131,-0.37199969,-0.44785417,0.72994282,0.35808708,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,75.235,0.026939,1,1.000,voted,73.294,0.012396,1,1.000,voted,68.202,0.015285,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.217232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254861,0.378602,-0.007181,-0.01725056,-0.01150003,0.89251425,0.45054242,-0.305307,0.390231,0.006198,-0.39070970,-0.44889694,0.72620612,0.34418329,-0.337784,0.407416,0.010961,-0.02126731,0.00977021,0.89062126,0.45414316,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,73.436,0.008376,1,1.000,interpolated,,,1,1.000,voted,70.575,0.004886,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.225569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.249715,0.374956,-0.022432,-0.03359097,-0.00792750,0.89161100,0.45148492,-0.303711,0.393367,0.004631,-0.39196718,-0.43807879,0.72965836,0.34935279,-0.341615,0.406452,0.016579,-0.02319102,0.01024019,0.89107450,0.45314848,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.923,0.016504,1,1.000,accepted,2.874,0.007703,1,1.000,accepted,0.259,0.006868,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.233906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.251952,0.374555,-0.017141,-0.03038486,-0.00813057,0.89195427,0.45103020,,,,,,,,-0.340026,0.407018,0.014315,-0.02509528,0.00824670,0.89063255,0.45395581,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,70.604,0.006756,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.242244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.254189,0.374154,-0.011850,-0.02717835,-0.00833356,0.89228805,0.45057066,,,,,,,,-0.338437,0.407585,0.012051,-0.02699935,0.00625310,0.89018307,0.45475932,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,69.549,0.019096,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.250581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256426,0.373753,-0.006558,-0.02397155,-0.00853646,0.89261234,0.45010633,,,,,,,,-0.336847,0.408152,0.009788,-0.02890320,0.00425945,0.88972607,0.45555899,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,72.248,0.025251,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.258918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258663,0.373352,-0.001267,-0.02076457,-0.00873927,0.89292711,0.44963722,,,,,,,,-0.335258,0.408718,0.007524,-0.03080677,0.00226580,0.88926155,0.45635479,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.496,0.023035,0,0.000,angle_jump,70.607,0.017091,1,1.000,accepted,1.332,0.011293,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.267255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255436,0.376246,-0.005950,-0.02274901,-0.00604541,0.89099370,0.45340508,,,,,,,,-0.336148,0.404636,0.003459,-0.03077396,0.00858635,0.89131889,0.45224980,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,69.502,0.011446,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.275592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252209,0.379140,-0.010633,-0.02473279,-0.00335137,0.88903433,0.45715972,,,,,,,,-0.337039,0.400554,-0.000607,-0.03073928,0.01490637,0.89332182,0.44811720,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.237,0.012762,0,0.000,angle_jump,69.205,0.003736,1,1.000,accepted,1.790,0.011659,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.283930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.252575,0.379923,-0.001752,-0.01650245,-0.00546354,0.88878093,0.45800248,,,,,,,,-0.331734,0.402440,-0.007937,-0.04765586,0.00651063,0.89057523,0.45228563,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.979,0.008923,0,0.000,angle_jump,156.216,0.547001,1,1.000,accepted,2.238,0.009243,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.292267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253624,0.378535,-0.008365,-0.02594269,0.00619412,0.88917254,0.45679405,-0.294873,0.389831,-0.008637,-0.38813532,-0.44031863,0.72932575,0.35150311,-0.332783,0.403477,0.003369,-0.03143680,-0.00382817,0.89158252,0.45174957,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.725,0.006838,1,1.000,reset,,,1,1.000,accepted,2.208,0.011402,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.300604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256229,0.375482,-0.005302,-0.23203331,-0.22479171,0.84389710,0.42833038,-0.295464,0.389529,-0.007747,-0.28424614,-0.29988346,0.81638606,0.40346975,-0.335036,0.402218,0.001731,-0.21816532,-0.23873593,0.84797261,0.41994225,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
