t,roll,seg1,seg2,load1,load2,imu1_qw,imu1_qx,imu1_qy,imu1_qz,imu2_qw,imu2_qx,imu2_qy,imu2_qz,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w
7.335,179.87,180.31,20.13,293.210,59.180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.303981,-0.084930,-0.044770,0.40616088,-0.57835950,0.40681727,0.57882065,-0.323981,-0.084953,-0.064770,0.40616088,-0.57835950,0.40681727,0.57882065,-0.343981,-0.084975,-0.084770,0.40616088,-0.57835950,0.40681727,0.57882065,-0.298895,-0.070891,-0.108786,-0.57486236,0.81824993,-0.00046414,-0.00032608,-0.312114,-0.052076,-0.108807,-0.57486236,0.81824993,-0.00046414,-0.00032608,-0.325332,-0.033261,-0.108828,-0.57486236,0.81824993,-0.00046414,-0.00032608,-0.285332,-0.033161,-0.020828,-0.00046414,0.00032608,0.57486236,0.81824993,-0.312114,-0.051976,-0.020807,-0.00046414,0.00032608,0.57486236,0.81824993,-0.338895,-0.070791,-0.020786,-0.00046414,0.00032608,0.57486236,0.81824993,-0.280246,-0.019122,-0.084844,-0.40681727,0.57882065,0.40616088,0.57835950,-0.300246,-0.019099,-0.064844,-0.40681727,0.57882065,0.40616088,0.57835950,-0.320246,-0.019077,-0.044844,-0.40681727,0.57882065,0.40616088,0.57835950
7.387,179.87,180.66,20.22,269.000,69.940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.438,179.87,180.66,20.13,285.140,64.560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302740,-0.085940,-0.044769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.322740,-0.085963,-0.064769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.342740,-0.085986,-0.084769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.297740,-0.071870,-0.108785,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.311074,-0.053014,-0.108806,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.324408,-0.034158,-0.108827,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.284408,-0.034058,-0.020827,-0.00046314,0.00032750,0.57735887,0.81649030,-0.311074,-0.052914,-0.020806,-0.00046314,0.00032750,0.57735887,0.81649030,-0.337740,-0.071771,-0.020785,-0.00046314,0.00032750,0.57735887,0.81649030,-0.279408,-0.019988,-0.084843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.299408,-0.019966,-0.064843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.319408,-0.019943,-0.044843,-0.40858186,0.57757740,0.40792689,0.57711425
7.501,179.87,180.66,20.13,285.140,72.630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302740,-0.085940,-0.044769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.322740,-0.085963,-0.064769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.342740,-0.085986,-0.084769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.297740,-0.071870,-0.108785,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.311074,-0.053014,-0.108806,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.324408,-0.034158,-0.108827,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.284408,-0.034058,-0.020827,-0.00046314,0.00032750,0.57735887,0.81649030,-0.311074,-0.052914,-0.020806,-0.00046314,0.00032750,0.57735887,0.81649030,-0.337740,-0.071771,-0.020785,-0.00046314,0.00032750,0.57735887,0.81649030,-0.279408,-0.019988,-0.084843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.299408,-0.019966,-0.064843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.319408,-0.019943,-0.044843,-0.40858186,0.57757740,0.40792689,0.57711425
7.560,179.87,180.66,20.22,279.760,72.630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.612,179.87,180.66,20.22,306.660,72.630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.673,179.87,180.66,20.22,287.830,80.700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.726,179.87,180.66,20.22,279.760,67.250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.786,179.87,180.66,20.13,290.520,75.320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302740,-0.085940,-0.044769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.322740,-0.085963,-0.064769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.342740,-0.085986,-0.084769,0.40792689,-0.57711425,0.40858186,0.57757740,-0.297740,-0.071870,-0.108785,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.311074,-0.053014,-0.108806,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.324408,-0.034158,-0.108827,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.284408,-0.034058,-0.020827,-0.00046314,0.00032750,0.57735887,0.81649030,-0.311074,-0.052914,-0.020806,-0.00046314,0.00032750,0.57735887,0.81649030,-0.337740,-0.071771,-0.020785,-0.00046314,0.00032750,0.57735887,0.81649030,-0.279408,-0.019988,-0.084843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.299408,-0.019966,-0.064843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.319408,-0.019943,-0.044843,-0.40858186,0.57757740,0.40792689,0.57711425
7.837,179.87,180.75,20.22,287.830,59.180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302618,-0.086235,-0.044768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.322618,-0.086258,-0.064768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.342618,-0.086281,-0.084768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.297618,-0.072166,-0.108784,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.310952,-0.053309,-0.108806,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.324286,-0.034453,-0.108827,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.284286,-0.034353,-0.020827,-0.00046314,0.00032750,0.57735887,0.81649030,-0.310952,-0.053210,-0.020806,-0.00046314,0.00032750,0.57735887,0.81649030,-0.337618,-0.072066,-0.020784,-0.00046314,0.00032750,0.57735887,0.81649030,-0.279286,-0.020284,-0.084843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.299286,-0.020261,-0.064843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.319286,-0.020238,-0.044843,-0.40858186,0.57757740,0.40792689,0.57711425
7.885,179.87,180.66,20.22,293.210,72.630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302938,-0.085977,-0.044769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.322938,-0.085999,-0.064769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.342938,-0.086022,-0.084769,0.40747313,-0.57743497,0.40812847,0.57789761,-0.297916,-0.071915,-0.108785,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.311220,-0.053069,-0.108806,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.324524,-0.034223,-0.108827,-0.57671743,0.81694350,-0.00046340,-0.00032713,-0.284524,-0.034123,-0.020827,-0.00046340,0.00032713,0.57671743,0.81694350,-0.311220,-0.052969,-0.020806,-0.00046340,0.00032713,0.57671743,0.81694350,-0.337916,-0.071815,-0.020785,-0.00046340,0.00032713,0.57671743,0.81694350,-0.279502,-0.020062,-0.084843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.299502,-0.020039,-0.064843,-0.40812847,0.57789761,0.40747313,0.57743497,-0.319502,-0.020016,-0.044843,-0.40812847,0.57789761,0.40747313,0.57743497
7.926,179.87,180.75,20.22,295.900,72.630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302618,-0.086235,-0.044768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.322618,-0.086258,-0.064768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.342618,-0.086281,-0.084768,0.40792689,-0.57711425,0.40858186,0.57757740,-0.297618,-0.072166,-0.108784,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.310952,-0.053309,-0.108806,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.324286,-0.034453,-0.108827,-0.57735887,0.81649030,-0.00046314,-0.00032750,-0.284286,-0.034353,-0.020827,-0.00046314,0.00032750,0.57735887,0.81649030,-0.310952,-0.053210,-0.020806,-0.00046314,0.00032750,0.57735887,0.81649030,-0.337618,-0.072066,-0.020784,-0.00046314,0.00032750,0.57735887,0.81649030,-0.279286,-0.020284,-0.084843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.299286,-0.020261,-0.064843,-0.40858186,0.57757740,0.40792689,0.57711425,-0.319286,-0.020238,-0.044843,-0.40858186,0.57757740,0.40792689,0.57711425
7.978,179.87,180.75,20.13,287.830,67.250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.302420,-0.086199,-0.044768,0.40838039,-0.57679318,0.40903500,0.57725684,-0.322420,-0.086221,-0.064768,0.40838039,-0.57679318,0.40903500,0.57725684,-0.342420,-0.086244,-0.084768,0.40838039,-0.57679318,0.40903500,0.57725684,-0.297443,-0.072121,-0.108784,-0.57799997,0.81603659,-0.00046288,-0.00032786,-0.310806,-0.053254,-0.108806,-0.57799997,0.81603659,-0.00046288,-0.00032786,-0.324170,-0.034388,-0.108827,-0.57799997,0.81603659,-0.00046288,-0.00032786,-0.284170,-0.034288,-0.020827,-0.00046288,0.00032786,0.57799997,0.81603659,-0.310806,-0.053155,-0.020806,-0.00046288,0.00032786,0.57799997,0.81603659,-0.337443,-0.072021,-0.020784,-0.00046288,0.00032786,0.57799997,0.81603659,-0.279192,-0.020210,-0.084843,-0.40903500,0.57725684,0.40838039,0.57679318,-0.299192,-0.020188,-0.064843,-0.40903500,0.57725684,0.40838039,0.57679318,-0.319192,-0.020165,-0.044843,-0.40903500,0.57725684,0.40838039,0.57679318
